time symbol vwap
4:00:00 BSTI 9.01
4:00:00 BSV 78.76
4:00:00 BSX 28.18
4:00:00 BT 18.39
4:00:00 BTA 11.39
4:00:00 BTE 3.05
4:00:00 BTG 3.06
4:00:00 BTI 68.6
4:00:00 BTO 40.08
4:00:00 BTT 21.07
4:00:00 BTU 40.34
4:00:00 BTX 3.07
4:00:00 BUD 113.85
4:00:00 BUFF 33.07
4:00:00 BUI 21.54
4:00:00 BURG 3.55
4:00:00 BURL 125.77
4:00:00 BUSE 30.99
4:00:00 BVN 15.7
4:00:00 BVX 2.4
4:00:00 BVXV 7.27
4:00:00 BW 6.1
4:00:00 BWA 56.84
4:00:00 BWEN 2.68
4:00:00 BWINB 23.36
4:00:00 BWLD 156.94
4:00:00 BWP 12.6
4:00:00 BWX 29.25
4:00:00 BWXT 63.75
4:00:00 BWZ 33.29
4:00:00 BX 35.72
4:00:00 BXC 16.38
4:00:00 BXMX 14.22
4:00:00 BXP 120.54
4:00:00 BY 22.32
4:00:00 BYD 39.13
4:00:00 BZH 18.31
4:00:00 BZQ 6.87
4:00:00 BZUN 37.29
4:00:00 C 79.3
4:00:00 C-C 24.96
4:00:00 C-K 27.88
4:00:00 C-S 26.42
4:00:00 CA 35.54
4:00:00 CAA 57.8
4:00:00 CAAS 4.63
4:00:00 CABO 705.0
4:00:00 CAC 42.45
4:00:00 CACC 368.8
4:00:00 CACI 142.39
4:00:00 CADC 4.63
4:00:00 CADE 28.36
4:00:00 CAF 26.5
4:00:00 CAFD 14.77
4:00:00 CAG 38.31
4:00:00 CAH 72.31
4:00:00 CAI 28.92
4:00:00 CAJ 39.98
4:00:00 CAKE 49.02
4:00:00 CAL 30.9
4:00:00 CALA 7.9
4:00:00 CALD 36.0
4:00:00 CALI 3.4
4:00:00 CALM 42.42
4:00:00 CALX 6.26
4:00:00 CAMP 24.57
4:00:00 CAMT 7.04
4:00:00 CANF 2.46
4:00:00 CAPL 23.82
4:00:00 CAPR 1.84
4:00:00 CAR 46.06
4:00:00 CARA 15.17
4:00:00 CARB 25.07
4:00:00 CARG 33.42
4:00:00 CARO 40.36
4:00:00 CARS 29.76
4:00:00 CASA 18.12
4:00:00 CASC 5.64
4:00:00 CASH 103.22
4:00:00 CASI 3.94
4:00:00 CASM 1.21
4:00:00 CASS 57.5
4:00:00 CASY 122.93
4:00:00 CAT 160.68
4:00:00 CATM 23.75
4:00:00 CATO 12.45
4:00:00 CATY 43.88
4:00:00 CAVM 88.78
4:00:00 CB 154.68
4:00:00 CBA 9.12
4:00:00 CBAY 11.32
4:00:00 CBG 46.15
4:00:00 CBI 20.86
4:00:00 CBIO 21.57
4:00:00 CBL 5.69
4:00:00 CBLI 3.37
4:00:00 CBM 56.94
4:00:00 CBMG 20.56
4:00:00 CBOE 134.22
4:00:00 CBPO 81.81
4:00:00 CBRL 177.02
4:00:00 CBS 58.88
4:00:00 CBSH 58.7
4:00:00 CBT 67.5
4:00:00 CBU 53.76
4:00:00 CC 52.57
4:00:00 CCC 21.28
4:00:00 CCD 20.44
4:00:00 CCE 40.71
4:00:00 CCI 109.17
4:00:00 CCIH 1.91
4:00:00 CCJ 9.02
4:00:00 CCK 57.99
4:00:00 CCL 72.22
4:00:00 CCLP 6.42
4:00:00 CCMP 100.93
4:00:00 CCNE 27.8
4:00:00 CCOI 45.07
4:00:00 CCRC 16.69
4:00:00 CCRN 14.03
4:00:00 CCS 31.65
